State,District,Year,Month,predicted_risk
Madhya Pradesh,Raisen,2020,4,0.088604495
Madhya Pradesh,Raisen,2020,5,0.05627958
Madhya Pradesh,Raisen,2020,6,0.056416575
Madhya Pradesh,Raisen,2020,7,0.052647974
Madhya Pradesh,Raisen,2020,8,0.050094385
Madhya Pradesh,Raisen,2020,9,0.051307064
Madhya Pradesh,Raisen,2020,10,0.04940278
Madhya Pradesh,Raisen,2020,11,0.037202403
Madhya Pradesh,Raisen,2020,12,0.051840767
Madhya Pradesh,Raisen,2021,1,0.043879446
Madhya Pradesh,Raisen,2021,2,0.053738832
Madhya Pradesh,Raisen,2021,3,0.059454996
Madhya Pradesh,Raisen,2021,4,0.06473942
Madhya Pradesh,Raisen,2021,5,0.07117865
Madhya Pradesh,Rajgarh,2020,1,0.059906375
Madhya Pradesh,Rajgarh,2020,2,0.058592428
Madhya Pradesh,Rajgarh,2020,3,0.0657559
Madhya Pradesh,Rajgarh,2020,4,0.063637964
Madhya Pradesh,Rajgarh,2020,5,0.052393578
Madhya Pradesh,Rajgarh,2020,6,0.059767738
Madhya Pradesh,Rajgarh,2020,7,0.059678152
Madhya Pradesh,Rajgarh,2020,8,0.056891248
Madhya Pradesh,Rajgarh,2020,9,0.05538335
Madhya Pradesh,Rajgarh,2020,10,0.048891094
Madhya Pradesh,Rajgarh,2020,11,0.03849505
Madhya Pradesh,Rajgarh,2020,12,0.04348957
Madhya Pradesh,Rajgarh,2021,1,0.047663365
Madhya Pradesh,Rajgarh,2021,2,0.04506097
Madhya Pradesh,Rajgarh,2021,3,0.05751132
Madhya Pradesh,Rajgarh,2021,4,0.060715046
Madhya Pradesh,Rajgarh,2021,5,0.06811468
Madhya Pradesh,Ratlam,2020,1,0.07225478
Madhya Pradesh,Ratlam,2020,2,0.06486546
Madhya Pradesh,Ratlam,2020,3,0.10063096
Madhya Pradesh,Ratlam,2020,4,0.106161185
Madhya Pradesh,Ratlam,2020,5,0.06047802
Madhya Pradesh,Ratlam,2020,6,0.05003058
Madhya Pradesh,Ratlam,2020,7,0.044185117
Madhya Pradesh,Ratlam,2020,8,0.056760285
Madhya Pradesh,Ratlam,2020,9,0.05814762
Madhya Pradesh,Ratlam,2020,10,0.049496368
Madhya Pradesh,Ratlam,2020,11,0.04511269
Madhya Pradesh,Ratlam,2020,12,0.043198794
Madhya Pradesh,Ratlam,2021,1,0.053412862
Madhya Pradesh,Ratlam,2021,2,0.048358236
Madhya Pradesh,Ratlam,2021,3,0.058923118
Madhya Pradesh,Ratlam,2021,4,0.09203145
Madhya Pradesh,Ratlam,2021,5,0.08395033
Madhya Pradesh,Rewa,2020,1,0.0637887
Madhya Pradesh,Rewa,2020,2,0.053206746
Madhya Pradesh,Rewa,2020,3,0.082641795
Madhya Pradesh,Rewa,2020,4,0.07599899
Madhya Pradesh,Rewa,2020,5,0.05415089
Madhya Pradesh,Rewa,2020,6,0.0508505
Madhya Pradesh,Rewa,2020,7,0.046129618
Madhya Pradesh,Rewa,2020,8,0.05005957
Madhya Pradesh,Rewa,2020,9,0.053266194
Madhya Pradesh,Rewa,2020,10,0.041187186
Madhya Pradesh,Rewa,2020,11,0.03834939
Madhya Pradesh,Rewa,2020,12,0.043001667
Madhya Pradesh,Rewa,2021,1,0.035817556
Madhya Pradesh,Rewa,2021,2,0.04299422
Madhya Pradesh,Rewa,2021,3,0.034990028
Madhya Pradesh,Rewa,2021,4,0.038691368
Madhya Pradesh,Rewa,2021,5,0.05621635
Madhya Pradesh,Sagar,2020,1,0.06286871
Madhya Pradesh,Sagar,2020,2,0.07194321
Madhya Pradesh,Sagar,2020,3,0.09559146
Madhya Pradesh,Sagar,2020,4,0.090803616
Madhya Pradesh,Sagar,2020,5,0.065717794
Madhya Pradesh,Sagar,2020,6,0.057026993
Madhya Pradesh,Sagar,2020,7,0.052962694
Madhya Pradesh,Sagar,2020,8,0.057458993
Madhya Pradesh,Sagar,2020,9,0.055238478
Madhya Pradesh,Sagar,2020,10,0.04835921
Madhya Pradesh,Sagar,2020,11,0.041646168
Madhya Pradesh,Sagar,2020,12,0.050370373
Madhya Pradesh,Sagar,2021,1,0.042872883
Madhya Pradesh,Sagar,2021,2,0.052987263
Madhya Pradesh,Sagar,2021,3,0.057442687
Madhya Pradesh,Sagar,2021,4,0.058824558
Madhya Pradesh,Sagar,2021,5,0.068706684
Madhya Pradesh,Satna,2020,1,0.07647519
Madhya Pradesh,Satna,2020,2,0.04814225
Madhya Pradesh,Satna,2020,3,0.07836092
Madhya Pradesh,Satna,2020,4,0.09900297
Madhya Pradesh,Satna,2020,5,0.09028059
Madhya Pradesh,Satna,2020,6,0.056783207
Madhya Pradesh,Satna,2020,7,0.050185446
Madhya Pradesh,Satna,2020,8,0.056283135
Madhya Pradesh,Satna,2020,9,0.04625752
Madhya Pradesh,Satna,2020,10,0.038767107
Madhya Pradesh,Satna,2020,11,0.035385977
Madhya Pradesh,Satna,2020,12,0.03994635
Madhya Pradesh,Satna,2021,1,0.038854387
Madhya Pradesh,Satna,2021,2,0.041187253
Madhya Pradesh,Satna,2021,3,0.036276598
Madhya Pradesh,Satna,2021,4,0.047893092
Madhya Pradesh,Satna,2021,5,0.06670813
Madhya Pradesh,Sehore,2020,1,0.06435978
Madhya Pradesh,Sehore,2020,2,0.07178817
Madhya Pradesh,Sehore,2020,3,0.08164097
Madhya Pradesh,Sehore,2020,4,0.062113833
Madhya Pradesh,Sehore,2020,5,0.047004394
Madhya Pradesh,Sehore,2020,6,0.05431361
Madhya Pradesh,Sehore,2020,7,0.053979415
Madhya Pradesh,Sehore,2020,8,0.04868047
Madhya Pradesh,Sehore,2020,9,0.051307272
Madhya Pradesh,Sehore,2020,10,0.04341334
Madhya Pradesh,Sehore,2020,11,0.039088145
Madhya Pradesh,Sehore,2020,12,0.046233416
Madhya Pradesh,Sehore,2021,1,0.050677568
Madhya Pradesh,Sehore,2021,2,0.047985185
Madhya Pradesh,Sehore,2021,3,0.05612543
Madhya Pradesh,Sehore,2021,4,0.05818959
Madhya Pradesh,Sehore,2021,5,0.07341006
Madhya Pradesh,Seoni,2020,1,0.2002819
Madhya Pradesh,Seoni,2020,2,0.12048921
Madhya Pradesh,Seoni,2020,3,0.1705179
Madhya Pradesh,Seoni,2020,4,0.12892511
Madhya Pradesh,Seoni,2020,5,0.11109079
Madhya Pradesh,Seoni,2020,6,0.06158289
Madhya Pradesh,Seoni,2020,7,0.0531766
Madhya Pradesh,Seoni,2020,8,0.05118522
Madhya Pradesh,Seoni,2020,9,0.05159532
Madhya Pradesh,Seoni,2020,10,0.05097604
Madhya Pradesh,Seoni,2020,11,0.048913237
Madhya Pradesh,Seoni,2020,12,0.06030388
Madhya Pradesh,Seoni,2021,1,0.055591505
Madhya Pradesh,Seoni,2021,2,0.07965535
Madhya Pradesh,Seoni,2021,3,0.07713198
Madhya Pradesh,Seoni,2021,4,0.07339913
Madhya Pradesh,Seoni,2021,5,0.08928043
Madhya Pradesh,Shahdol,2020,1,0.1412788
Madhya Pradesh,Shahdol,2020,2,0.11662426
Madhya Pradesh,Shahdol,2020,3,0.10088429
Madhya Pradesh,Shahdol,2020,4,0.120081596
Madhya Pradesh,Shahdol,2020,5,0.10891707
Madhya Pradesh,Shahdol,2020,6,0.054577094
Madhya Pradesh,Shahdol,2020,7,0.044797815
Madhya Pradesh,Shahdol,2020,8,0.047562715
Madhya Pradesh,Shahdol,2020,9,0.051912546
Madhya Pradesh,Shahdol,2020,10,0.03868021
Madhya Pradesh,Shahdol,2020,11,0.03719827
Madhya Pradesh,Shahdol,2020,12,0.053237647
Madhya Pradesh,Shahdol,2021,1,0.044574194
Madhya Pradesh,Shahdol,2021,2,0.050149474
Madhya Pradesh,Shahdol,2021,3,0.05021595
Madhya Pradesh,Shahdol,2021,4,0.050945703
Madhya Pradesh,Shahdol,2021,5,0.08117227
Madhya Pradesh,Shajapur,2020,1,0.06713053
Madhya Pradesh,Shajapur,2020,2,0.06302726
Madhya Pradesh,Shajapur,2020,3,0.064275414
Madhya Pradesh,Shajapur,2020,4,0.06175015
Madhya Pradesh,Shajapur,2020,5,0.047631714
Madhya Pradesh,Shajapur,2020,6,0.060113262
Madhya Pradesh,Shajapur,2020,7,0.060039632
Madhya Pradesh,Shajapur,2020,8,0.055643693
Madhya Pradesh,Shajapur,2020,9,0.052794717
Madhya Pradesh,Shajapur,2020,10,0.04638135
Madhya Pradesh,Shajapur,2020,11,0.04074554
Madhya Pradesh,Shajapur,2020,12,0.04331696
Madhya Pradesh,Shajapur,2021,1,0.05002843
Madhya Pradesh,Shajapur,2021,2,0.04901004
Madhya Pradesh,Shajapur,2021,3,0.0557233
Madhya Pradesh,Shajapur,2021,4,0.056996547
Madhya Pradesh,Shajapur,2021,5,0.0664256
Madhya Pradesh,Sheopur,2020,1,0.04724384
Madhya Pradesh,Sheopur,2020,2,0.062743336
Madhya Pradesh,Sheopur,2020,3,0.067660145
Madhya Pradesh,Sheopur,2020,4,0.055975005
Madhya Pradesh,Sheopur,2020,5,0.046847884
Madhya Pradesh,Sheopur,2020,6,0.052398745
Madhya Pradesh,Sheopur,2020,7,0.04848794
Madhya Pradesh,Sheopur,2020,8,0.055391505
Madhya Pradesh,Sheopur,2020,9,0.048826702
Madhya Pradesh,Sheopur,2020,10,0.044978425
Madhya Pradesh,Sheopur,2020,11,0.039619837
Madhya Pradesh,Sheopur,2020,12,0.048342995
Madhya Pradesh,Sheopur,2021,1,0.046099305
Madhya Pradesh,Sheopur,2021,2,0.056047007
Madhya Pradesh,Sheopur,2021,3,0.06156073
Madhya Pradesh,Sheopur,2021,4,0.06705047
Madhya Pradesh,Sheopur,2021,5,0.086645335
Madhya Pradesh,Shivpuri,2020,1,0.044744533
Madhya Pradesh,Shivpuri,2020,2,0.05659484
Madhya Pradesh,Shivpuri,2020,3,0.06397055
Madhya Pradesh,Shivpuri,2020,4,0.049478557
Madhya Pradesh,Shivpuri,2020,5,0.045620546
Madhya Pradesh,Shivpuri,2020,6,0.053197436
Madhya Pradesh,Shivpuri,2020,7,0.04708746
Madhya Pradesh,Shivpuri,2020,8,0.055594124
Madhya Pradesh,Shivpuri,2020,9,0.047716755
Madhya Pradesh,Shivpuri,2020,10,0.04377481
Madhya Pradesh,Shivpuri,2020,11,0.03813256
Madhya Pradesh,Shivpuri,2020,12,0.047967486
Madhya Pradesh,Shivpuri,2021,1,0.041395184
Madhya Pradesh,Shivpuri,2021,2,0.054877
Madhya Pradesh,Shivpuri,2021,3,0.055527974
Madhya Pradesh,Shivpuri,2021,4,0.066071935
Madhya Pradesh,Shivpuri,2021,5,0.07796072
Madhya Pradesh,Sidhi,2020,1,0.10063994
Madhya Pradesh,Sidhi,2020,2,0.07836972
Madhya Pradesh,Sidhi,2020,3,0.089876816
Madhya Pradesh,Sidhi,2020,4,0.10724158
Madhya Pradesh,Sidhi,2020,5,0.1009591
Madhya Pradesh,Sidhi,2020,6,0.056967854
Madhya Pradesh,Sidhi,2020,7,0.052779283
Madhya Pradesh,Sidhi,2020,8,0.060383044
Madhya Pradesh,Sidhi,2020,9,0.052483656
Madhya Pradesh,Sidhi,2020,10,0.04688607
Madhya Pradesh,Sidhi,2020,11,0.039654136
Madhya Pradesh,Sidhi,2020,12,0.048005924
Madhya Pradesh,Sidhi,2021,1,0.045928415
Madhya Pradesh,Sidhi,2021,2,0.046908744
Madhya Pradesh,Sidhi,2021,3,0.049711477
Madhya Pradesh,Sidhi,2021,4,0.049932092
Madhya Pradesh,Sidhi,2021,5,0.06846629
Madhya Pradesh,Tikamgarh,2020,1,0.052716497
Madhya Pradesh,Tikamgarh,2020,2,0.06596528
Madhya Pradesh,Tikamgarh,2020,3,0.082311496
Madhya Pradesh,Tikamgarh,2020,4,0.09563946
Madhya Pradesh,Tikamgarh,2020,5,0.067939885
Madhya Pradesh,Tikamgarh,2020,6,0.058576677
Madhya Pradesh,Tikamgarh,2020,7,0.05858604
Madhya Pradesh,Tikamgarh,2020,8,0.062799804
Madhya Pradesh,Tikamgarh,2020,9,0.050282177
Madhya Pradesh,Tikamgarh,2020,10,0.04509942
Madhya Pradesh,Tikamgarh,2020,11,0.036561564
Madhya Pradesh,Tikamgarh,2020,12,0.04809777
Madhya Pradesh,Tikamgarh,2021,1,0.035344083
Madhya Pradesh,Tikamgarh,2021,2,0.04469543
Madhya Pradesh,Tikamgarh,2021,3,0.045059152
Madhya Pradesh,Tikamgarh,2021,4,0.045243878
Madhya Pradesh,Tikamgarh,2021,5,0.06135043
Madhya Pradesh,Ujjain,2020,1,0.056960184
Madhya Pradesh,Ujjain,2020,2,0.06718366
Madhya Pradesh,Ujjain,2020,3,0.07286988
Madhya Pradesh,Ujjain,2020,4,0.060631204
Madhya Pradesh,Ujjain,2020,5,0.042060025
Madhya Pradesh,Ujjain,2020,6,0.059498698
Madhya Pradesh,Ujjain,2020,7,0.049403057
Madhya Pradesh,Ujjain,2020,8,0.05659179
Madhya Pradesh,Ujjain,2020,9,0.05380088
Madhya Pradesh,Ujjain,2020,10,0.04961989
Madhya Pradesh,Ujjain,2020,11,0.044288162
Madhya Pradesh,Ujjain,2020,12,0.044306222
Madhya Pradesh,Ujjain,2021,1,0.051498707
Madhya Pradesh,Ujjain,2021,2,0.049094703
Madhya Pradesh,Ujjain,2021,3,0.05559423
Madhya Pradesh,Ujjain,2021,4,0.054415654
Madhya Pradesh,Ujjain,2021,5,0.06604078
Madhya Pradesh,Umaria,2020,1,0.15390573
Madhya Pradesh,Umaria,2020,2,0.10399927
Madhya Pradesh,Umaria,2020,3,0.08857177
Madhya Pradesh,Umaria,2020,4,0.1126906
Madhya Pradesh,Umaria,2020,5,0.098623216
Madhya Pradesh,Umaria,2020,6,0.055995338
Madhya Pradesh,Umaria,2020,7,0.04493841
Madhya Pradesh,Umaria,2020,8,0.047465533
Madhya Pradesh,Umaria,2020,9,0.053341
Madhya Pradesh,Umaria,2020,10,0.044479016
Madhya Pradesh,Umaria,2020,11,0.037967093
Madhya Pradesh,Umaria,2020,12,0.0487841
Madhya Pradesh,Umaria,2021,1,0.04483072
Madhya Pradesh,Umaria,2021,2,0.05199393
Madhya Pradesh,Umaria,2021,3,0.05289807
Madhya Pradesh,Umaria,2021,4,0.04332938
Madhya Pradesh,Umaria,2021,5,0.07599566
Madhya Pradesh,Vidisha,2020,1,0.05976689
Madhya Pradesh,Vidisha,2020,2,0.06743677
Madhya Pradesh,Vidisha,2020,3,0.077147074
Madhya Pradesh,Vidisha,2020,4,0.06361141
Madhya Pradesh,Vidisha,2020,5,0.052344862
Madhya Pradesh,Vidisha,2020,6,0.057486106
Madhya Pradesh,Vidisha,2020,7,0.05836278
Madhya Pradesh,Vidisha,2020,8,0.058836758
Madhya Pradesh,Vidisha,2020,9,0.05520545
Madhya Pradesh,Vidisha,2020,10,0.04867675
Madhya Pradesh,Vidisha,2020,11,0.040132873
Madhya Pradesh,Vidisha,2020,12,0.04676221
Madhya Pradesh,Vidisha,2021,1,0.043180935
Madhya Pradesh,Vidisha,2021,2,0.049177457
Madhya Pradesh,Vidisha,2021,3,0.05513358
Madhya Pradesh,Vidisha,2021,4,0.06758795
Madhya Pradesh,Vidisha,2021,5,0.069542564
Maharashtra,Ahmednagar,2020,1,0.060851846
Maharashtra,Ahmednagar,2020,1,0.047692467
Maharashtra,Ahmednagar,2020,2,0.09808081
Maharashtra,Ahmednagar,2020,2,0.13329747
Maharashtra,Ahmednagar,2020,3,0.10287124
Maharashtra,Ahmednagar,2020,3,0.06922128
Maharashtra,Ahmednagar,2020,4,0.07425945
Maharashtra,Ahmednagar,2020,4,0.042497065
Maharashtra,Ahmednagar,2020,5,0.03148039
Maharashtra,Ahmednagar,2020,5,0.031139616
Maharashtra,Ahmednagar,2020,6,0.06269192
Maharashtra,Ahmednagar,2020,6,0.0697787
Maharashtra,Ahmednagar,2020,7,0.04009025
Maharashtra,Ahmednagar,2020,7,0.046879217
Maharashtra,Ahmednagar,2020,8,0.06037185
Maharashtra,Ahmednagar,2020,8,0.055625137
Maharashtra,Ahmednagar,2020,9,0.057924785
Maharashtra,Ahmednagar,2020,9,0.053772774
Maharashtra,Ahmednagar,2020,10,0.044432357
Maharashtra,Ahmednagar,2020,10,0.046066053
Maharashtra,Ahmednagar,2020,11,0.04737885
Maharashtra,Ahmednagar,2020,11,0.038854223
Maharashtra,Ahmednagar,2020,12,0.051907107
Maharashtra,Ahmednagar,2020,12,0.0453651
Maharashtra,Ahmednagar,2021,1,0.042363174
Maharashtra,Ahmednagar,2021,1,0.049597718
Maharashtra,Ahmednagar,2021,2,0.053878866
Maharashtra,Ahmednagar,2021,2,0.06465514
Maharashtra,Ahmednagar,2021,3,0.10799037
Maharashtra,Ahmednagar,2021,3,0.12367728
Maharashtra,Ahmednagar,2021,4,0.11425973
Maharashtra,Ahmednagar,2021,4,0.13681823
Maharashtra,Ahmednagar,2021,5,0.07301942
Maharashtra,Ahmednagar,2021,5,0.08651175
Maharashtra,Akola,2020,1,0.057255164
Maharashtra,Akola,2020,2,0.1559606
Maharashtra,Akola,2020,3,0.09889339
Maharashtra,Akola,2020,4,0.07060258
Maharashtra,Akola,2020,5,0.05841259
Maharashtra,Akola,2020,6,0.033586577
Maharashtra,Akola,2020,7,0.030441059
Maharashtra,Akola,2020,8,0.034188583
Maharashtra,Akola,2020,9,0.03330633
Maharashtra,Akola,2020,10,0.033859424
Maharashtra,Akola,2020,11,0.03408911
Maharashtra,Akola,2020,12,0.038865834
Maharashtra,Akola,2021,1,0.046688408
Maharashtra,Akola,2021,2,0.0630456
Maharashtra,Akola,2021,3,0.13736603
Maharashtra,Akola,2021,4,0.15474398
Maharashtra,Akola,2021,5,0.041188795
Maharashtra,Amravati,2020,1,0.06683777
Maharashtra,Amravati,2020,2,0.14742257
Maharashtra,Amravati,2020,3,0.1392148
Maharashtra,Amravati,2020,4,0.105783604
Maharashtra,Amravati,2020,5,0.057593707
Maharashtra,Amravati,2020,6,0.031623386
Maharashtra,Amravati,2020,7,0.030444412
Maharashtra,Amravati,2020,8,0.034220275
Maharashtra,Amravati,2020,9,0.034198504
Maharashtra,Amravati,2020,10,0.03265716
Maharashtra,Amravati,2020,11,0.034931403
Maharashtra,Amravati,2020,12,0.03790132
Maharashtra,Amravati,2021,1,0.04378137
Maharashtra,Amravati,2021,2,0.06768487
Maharashtra,Amravati,2021,3,0.13058566
Maharashtra,Amravati,2021,4,0.14078565
Maharashtra,Amravati,2021,5,0.05172345
Maharashtra,Beed,2020,1,0.06864784
Maharashtra,Beed,2020,2,0.15313709
Maharashtra,Beed,2020,3,0.18034945
Maharashtra,Beed,2020,4,0.09746114
Maharashtra,Beed,2020,5,0.114461854
Maharashtra,Beed,2020,6,0.07185751
Maharashtra,Beed,2020,7,0.059871748
Maharashtra,Beed,2020,8,0.059166364
Maharashtra,Beed,2020,9,0.06614867
Maharashtra,Beed,2020,10,0.065953396
Maharashtra,Beed,2020,11,0.061630853
Maharashtra,Beed,2020,12,0.06536821
Maharashtra,Beed,2021,1,0.07605461
Maharashtra,Beed,2021,2,0.19282247
Maharashtra,Beed,2021,3,0.2218212
Maharashtra,Beed,2021,4,0.14866519
Maharashtra,Beed,2021,5,0.06277065
Maharashtra,Bhandara,2020,1,0.16840222
Maharashtra,Bhandara,2020,2,0.21796101
Maharashtra,Bhandara,2020,3,0.13093358
Maharashtra,Bhandara,2020,4,0.16765828
Maharashtra,Bhandara,2020,5,0.074800156
Maharashtra,Bhandara,2020,6,0.037017718
Maharashtra,Bhandara,2020,7,0.03214753
Maharashtra,Bhandara,2020,8,0.039828017
Maharashtra,Bhandara,2020,9,0.036775246
Maharashtra,Bhandara,2020,10,0.035018954
Maharashtra,Bhandara,2020,11,0.039826438
Maharashtra,Bhandara,2020,12,0.050435197
Maharashtra,Bhandara,2021,1,0.037895154
Maharashtra,Bhandara,2021,2,0.07021069
Maharashtra,Bhandara,2021,3,0.050888937
Maharashtra,Bhandara,2021,4,0.043975927
Maharashtra,Bhandara,2021,5,0.039620545
Maharashtra,Buldhana,2020,1,0.06910489
Maharashtra,Buldhana,2020,2,0.15935653
Maharashtra,Buldhana,2020,3,0.13701661
Maharashtra,Buldhana,2020,4,0.08538292
Maharashtra,Buldhana,2020,5,0.074688435
Maharashtra,Buldhana,2020,6,0.035954423
Maharashtra,Buldhana,2020,7,0.028022407
Maharashtra,Buldhana,2020,8,0.032839257
Maharashtra,Buldhana,2020,9,0.038018513
Maharashtra,Buldhana,2020,10,0.038139753
Maharashtra,Buldhana,2020,11,0.0346406
Maharashtra,Buldhana,2020,12,0.04229089
Maharashtra,Buldhana,2021,1,0.047005806
Maharashtra,Buldhana,2021,2,0.19897133
Maharashtra,Buldhana,2021,3,0.116409995
Maharashtra,Buldhana,2021,4,0.14189899
Maharashtra,Buldhana,2021,5,0.05497363
Maharashtra,Chandrapur,2020,1,0.064964496
Maharashtra,Chandrapur,2020,2,0.17161225
Maharashtra,Chandrapur,2020,3,0.110698365
Maharashtra,Chandrapur,2020,4,0.15255076
Maharashtra,Chandrapur,2020,5,0.085650876
Maharashtra,Chandrapur,2020,6,0.045166694
Maharashtra,Chandrapur,2020,7,0.036013573
Maharashtra,Chandrapur,2020,8,0.041240383
Maharashtra,Chandrapur,2020,9,0.036651127
Maharashtra,Chandrapur,2020,10,0.03541051
Maharashtra,Chandrapur,2020,11,0.03676306
Maharashtra,Chandrapur,2020,12,0.04227607
Maharashtra,Chandrapur,2021,1,0.035600714
Maharashtra,Chandrapur,2021,2,0.04205241
Maharashtra,Chandrapur,2021,3,0.028118063
Maharashtra,Chandrapur,2021,4,0.11665909
Maharashtra,Chandrapur,2021,5,0.038519315
Maharashtra,Chhatrapati Sambhajinagar,2020,1,0.059562
Maharashtra,Chhatrapati Sambhajinagar,2020,2,0.15201943
Maharashtra,Chhatrapati Sambhajinagar,2020,3,0.18858556
Maharashtra,Chhatrapati Sambhajinagar,2020,4,0.08354179
Maharashtra,Chhatrapati Sambhajinagar,2020,5,0.04242182
Maharashtra,Chhatrapati Sambhajinagar,2020,6,0.076946266
Maharashtra,Chhatrapati Sambhajinagar,2020,7,0.053929467
Maharashtra,Chhatrapati Sambhajinagar,2020,8,0.037194367
Maharashtra,Chhatrapati Sambhajinagar,2020,9,0.03856121
Maharashtra,Chhatrapati Sambhajinagar,2020,10,0.04895496
Maharashtra,Chhatrapati Sambhajinagar,2020,11,0.051689547
Maharashtra,Chhatrapati Sambhajinagar,2020,12,0.051694013
Maharashtra,Chhatrapati Sambhajinagar,2021,1,0.04853243
Maharashtra,Chhatrapati Sambhajinagar,2021,2,0.08281781
Maharashtra,Chhatrapati Sambhajinagar,2021,3,0.15176362
Maharashtra,Chhatrapati Sambhajinagar,2021,4,0.13670728
Maharashtra,Chhatrapati Sambhajinagar,2021,5,0.04032128
Maharashtra,Dharashiv,2020,1,0.06338869
Maharashtra,Dharashiv,2020,2,0.11343338
Maharashtra,Dharashiv,2020,3,0.12980309
Maharashtra,Dharashiv,2020,4,0.10028266
Maharashtra,Dharashiv,2020,5,0.061105356
Maharashtra,Dharashiv,2020,6,0.038172964
Maharashtra,Dharashiv,2020,7,0.043531284
Maharashtra,Dharashiv,2020,8,0.0392133
Maharashtra,Dharashiv,2020,9,0.04694306
Maharashtra,Dharashiv,2020,10,0.047974706
Maharashtra,Dharashiv,2020,11,0.05240099
Maharashtra,Dharashiv,2020,12,0.050917286
Maharashtra,Dharashiv,2021,1,0.052139446
Maharashtra,Dharashiv,2021,2,0.1619384
Maharashtra,Dharashiv,2021,3,0.20191547
Maharashtra,Dharashiv,2021,4,0.15143274
Maharashtra,Dharashiv,2021,5,0.061865497
Maharashtra,Dhule,2020,1,0.03962435
Maharashtra,Dhule,2020,2,0.06790376
Maharashtra,Dhule,2020,3,0.042692374
Maharashtra,Dhule,2020,4,0.03168063
Maharashtra,Dhule,2020,5,0.030262638
Maharashtra,Dhule,2020,6,0.035039656
Maharashtra,Dhule,2020,7,0.0342365
Maharashtra,Dhule,2020,8,0.030635789
Maharashtra,Dhule,2020,9,0.033516854
Maharashtra,Dhule,2020,10,0.032302693
Maharashtra,Dhule,2020,11,0.03419977
Maharashtra,Dhule,2020,12,0.037816234
Maharashtra,Dhule,2021,1,0.03708484
Maharashtra,Dhule,2021,2,0.040459715
Maharashtra,Dhule,2021,3,0.04424791
Maharashtra,Dhule,2021,4,0.12677349
Maharashtra,Dhule,2021,5,0.041226022
Maharashtra,Gadchiroli,2020,1,0.06857638
Maharashtra,Gadchiroli,2020,2,0.16793409
Maharashtra,Gadchiroli,2020,3,0.113130696
Maharashtra,Gadchiroli,2020,4,0.16403902
Maharashtra,Gadchiroli,2020,5,0.0882408
Maharashtra,Gadchiroli,2020,6,0.046219002
Maharashtra,Gadchiroli,2020,7,0.0391972
Maharashtra,Gadchiroli,2020,8,0.042595223
Maharashtra,Gadchiroli,2020,9,0.038541745
Maharashtra,Gadchiroli,2020,10,0.0373059
Maharashtra,Gadchiroli,2020,11,0.051043097
Maharashtra,Gadchiroli,2020,12,0.055107057
Maharashtra,Gadchiroli,2021,1,0.041350693
Maharashtra,Gadchiroli,2021,2,0.06392869
Maharashtra,Gadchiroli,2021,3,0.041500136
Maharashtra,Gadchiroli,2021,4,0.14811659
Maharashtra,Gadchiroli,2021,5,0.043878447
Maharashtra,Gondia,2020,1,0.21316239
Maharashtra,Gondia,2020,2,0.23430891
Maharashtra,Gondia,2020,3,0.13048854
Maharashtra,Gondia,2020,4,0.20121047
Maharashtra,Gondia,2020,5,0.1067464
Maharashtra,Gondia,2020,6,0.044141583
Maharashtra,Gondia,2020,7,0.042495225
Maharashtra,Gondia,2020,8,0.038006347
Maharashtra,Gondia,2020,9,0.043309793
Maharashtra,Gondia,2020,10,0.043301925
Maharashtra,Gondia,2020,11,0.047617238
Maharashtra,Gondia,2020,12,0.049914896
Maharashtra,Gondia,2021,1,0.048664216
Maharashtra,Gondia,2021,2,0.09233062
Maharashtra,Gondia,2021,3,0.12541634
Maharashtra,Gondia,2021,4,0.08217908
Maharashtra,Gondia,2021,5,0.061093338
Maharashtra,Jalgaon,2020,1,0.052044313
Maharashtra,Jalgaon,2020,2,0.17308433
Maharashtra,Jalgaon,2020,3,0.18349163
Maharashtra,Jalgaon,2020,4,0.09485813
Maharashtra,Jalgaon,2020,5,0.050373413
Maharashtra,Jalgaon,2020,6,0.035422295
Maharashtra,Jalgaon,2020,7,0.032963697
Maharashtra,Jalgaon,2020,8,0.031037306
Maharashtra,Jalgaon,2020,9,0.033636365
Maharashtra,Jalgaon,2020,10,0.03329198
Maharashtra,Jalgaon,2020,11,0.042549733
Maharashtra,Jalgaon,2020,12,0.050965838
Maharashtra,Jalgaon,2021,1,0.042800564
Maharashtra,Jalgaon,2021,2,0.06399087
Maharashtra,Jalgaon,2021,3,0.14287558
Maharashtra,Jalgaon,2021,4,0.13412
Maharashtra,Jalgaon,2021,5,0.032774992
Maharashtra,Jalna,2020,1,0.0655226
Maharashtra,Jalna,2020,2,0.15914112
Maharashtra,Jalna,2020,3,0.17899165
Maharashtra,Jalna,2020,4,0.0959209
Maharashtra,Jalna,2020,5,0.08874004
Maharashtra,Jalna,2020,6,0.04809306
Maharashtra,Jalna,2020,7,0.037942614
Maharashtra,Jalna,2020,8,0.037645992
Maharashtra,Jalna,2020,9,0.060072277
Maharashtra,Jalna,2020,10,0.050349653
Maharashtra,Jalna,2020,11,0.059608303
Maharashtra,Jalna,2020,12,0.06519059
Maharashtra,Jalna,2021,1,0.07696469
Maharashtra,Jalna,2021,2,0.22861034
Maharashtra,Jalna,2021,3,0.22054072
Maharashtra,Jalna,2021,4,0.13278434
Maharashtra,Jalna,2021,5,0.061340913
