Country,Year,State Name,Type Of Urban Lobal Body (Ulb) ,Category Of Urban Lobal Body (Ulb),"Weighted Average Own Revenue (UOM:INR(IndianRupees)), Scaling Factor:10000000","Median Own Revenue Per Capita (UOM:INR(IndianRupees)), Scaling Factor:1","Percentage Of Weighted Average Own Revenues To Revenue Expenditure (UOM:%(Percentage)), Scaling Factor:1","Percentage Of Cities Where Own Revenues Meet Revenue Expenditure (UOM:%(Percentage)), Scaling Factor:1"
India,"Financial Year (Apr - Mar), 2017",Nagaland,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Nagaland,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Nagaland,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Nagaland,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Nagaland,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Nagaland,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Nagaland,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Nagaland,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Nagaland,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Nagaland,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",Odisha,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Odisha,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Odisha,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Odisha,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Odisha,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Odisha,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Odisha,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Odisha,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Odisha,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Odisha,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Odisha,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Odisha,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Odisha,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Odisha,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Odisha,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",Puducherry,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Puducherry,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Puducherry,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Puducherry,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Puducherry,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Puducherry,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Puducherry,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Puducherry,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Puducherry,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Puducherry,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Puducherry,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Puducherry,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Puducherry,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Puducherry,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Puducherry,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",Punjab,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Punjab,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Punjab,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Punjab,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Punjab,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Punjab,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Punjab,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Punjab,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Punjab,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Punjab,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Punjab,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Punjab,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Punjab,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Punjab,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Punjab,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Rajasthan,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",Sikkim,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Sikkim,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Sikkim,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Sikkim,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Sikkim,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Sikkim,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Sikkim,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Sikkim,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Sikkim,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Sikkim,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Sikkim,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Sikkim,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Sikkim,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Sikkim,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Sikkim,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Tamil Nadu,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",Telangana,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Telangana,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Telangana,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Telangana,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Telangana,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Telangana,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Telangana,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Telangana,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Telangana,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Telangana,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Telangana,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Telangana,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Telangana,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Telangana,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Telangana,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",The Government of NCT of Delhi,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",Tripura,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Tripura,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Tripura,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Tripura,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Tripura,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Tripura,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Tripura,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Tripura,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Tripura,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Tripura,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Tripura,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Tripura,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Tripura,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Tripura,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Tripura,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Uttar Pradesh,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Uttarakhand,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",West Bengal,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",West Bengal,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",West Bengal,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",West Bengal,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",West Bengal,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",West Bengal,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",West Bengal,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",West Bengal,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",West Bengal,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",West Bengal,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",West Bengal,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",West Bengal,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",West Bengal,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",West Bengal,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",West Bengal,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Andaman and Nicobar Islands,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Andhra Pradesh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Andhra Pradesh,Town Panchayat,1 Million - 4 Million,528,3537,146,2
India,"Financial Year (Apr - Mar), 2016",Andhra Pradesh,Town Panchayat,500 Thousand - 1 Million,197,3046,196,2
India,"Financial Year (Apr - Mar), 2016",Andhra Pradesh,Town Panchayat,100 Thousand-500 Thousand,36,1363,242,3
India,"Financial Year (Apr - Mar), 2016",Andhra Pradesh,Town Panchayat,<100 Thousand,5,737,93,0
India,"Financial Year (Apr - Mar), 2016",Andhra Pradesh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Andhra Pradesh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Andhra Pradesh,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Andhra Pradesh,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Andhra Pradesh,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Arunachal Pradesh,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Assam,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Assam,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Assam,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Assam,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Assam,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Assam,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Assam,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Assam,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Assam,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Assam,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Assam,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Assam,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Assam,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Assam,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Assam,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Bihar,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Bihar,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Bihar,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Bihar,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Bihar,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Bihar,Municipal Corporation,4 Million+,10211,3702,629,38
